config,n,w,b,white_piece,black_piece,positions,quiet_positions,always_win_stm,always_win_white,quiet_always_win_stm,quiet_always_win_white,deepest_white,deepest_black,deepest_white_quiet,deepest_black_quiet,wtm_win,wtm_draw,wtm_loss,btm_win,btm_draw,btm_loss,wtm_win_pct,wtm_draw_pct,wtm_loss_pct,btm_win_pct,btm_draw_pct,btm_loss_pct,q_wtm_win,q_wtm_draw,q_wtm_loss,q_btm_win,q_btm_draw,q_btm_loss,q_wtm_win_pct,q_wtm_draw_pct,q_wtm_loss_pct,q_btm_win_pct,q_btm_draw_pct,q_btm_loss_pct,deepest_white_pos,deepest_white_quiet_pos
BBvR,6,2,1,bishop+bishop,rook,42840,12232,0,0,0,0,5,0,0,na,14104,28736,0,40,42800,0,32.922502,67.077498,0.000000,0.093371,99.906629,0.000000,0,12232,0,0,12232,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBc1,wBb4,bRa1",
BBvR,7,2,1,bishop+bishop,rook,110544,38728,0,0,0,0,5,0,0,na,32164,78380,0,40,110504,0,29.096107,70.903893,0.000000,0.036185,99.963815,0.000000,0,38728,0,0,38728,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBc1,wBb4,bRa1",
BBvR,8,2,1,bishop+bishop,rook,249984,101328,0,0,0,0,5,0,0,na,65376,184608,0,40,249944,0,26.152074,73.847926,0.000000,0.016001,99.983999,0.000000,0,101328,0,0,101328,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBc1,wBb4,bRa1",
BBvR,9,2,1,bishop+bishop,rook,511920,231536,0,0,0,0,5,0,0,na,121744,390176,0,40,511880,0,23.781841,76.218159,0.000000,0.007814,99.992186,0.000000,0,231536,0,0,231536,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBc1,wBb4,bRa1",
BBvR,10,2,1,bishop+bishop,rook,970200,478000,0,0,0,0,5,0,0,na,211696,758504,0,40,970160,0,21.819831,78.180169,0.000000,0.004123,99.995877,0.000000,0,478000,0,0,478000,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBc1,wBb4,bRa1",
BBvR,11,2,1,bishop+bishop,rook,1727880,911840,0,0,0,0,5,0,0,na,348396,1379484,0,40,1727840,0,20.163206,79.836794,0.000000,0.002315,99.997685,0.000000,0,911840,0,0,911840,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBc1,wBb4,bRa1",
BBvR,12,2,1,bishop+bishop,rook,2924064,1632680,0,0,0,0,5,0,0,na,548072,2375992,0,40,2924024,0,18.743502,81.256498,0.000000,0.001368,99.998632,0.000000,0,1632680,0,0,1632680,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBc1,wBb4,bRa1",
BBvRR,3,2,2,bishop,rook,756,0,0,0,na,na,7,13,0,0,72,292,392,0,16,740,9.523810,38.624339,51.851852,0.000000,2.116402,97.883598,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"wBa1,wBc1,bRb2,bRa3",
BBvRR,4,2,2,bishop,rook,10920,112,0,0,0,0,5,15,0,13,96,6528,4296,0,504,10416,0.879121,59.780220,39.340659,0.000000,4.615385,95.384615,0,0,112,0,0,112,0.000000,0.000000,100.000000,0.000000,0.000000,100.000000,"wBc1,wBb2,bRa1,bRa3",
BBvRR,5,2,2,bishop,rook,75900,3004,0,0,0,0,5,29,0,29,136,54768,20996,0,10952,64948,0.179183,72.158103,27.662714,0.000000,14.429513,85.570487,0,880,2124,0,364,2640,0.000000,29.294274,70.705726,0.000000,12.117177,87.882823,"wBc1,wBb2,bRa1,bRa3",
BBvRR,6,2,2,bishop,rook,353430,27464,0,0,0,0,5,13,0,0,176,353166,88,0,266682,86748,0.049798,99.925303,0.024899,0.000000,75.455394,24.544606,0,27464,0,0,27464,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBc1,wBb2,bRa1,bRa3",
BBvRR,7,2,2,bishop,rook,1271256,152332,0,0,0,0,5,17,0,0,216,1271040,0,0,1218266,52990,0.016991,99.983009,0.000000,0.000000,95.831681,4.168319,0,152332,0,0,152332,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBc1,wBb2,bRa1,bRa3",
BBvRR,8,2,2,bishop,rook,3812256,617632,0,0,0,0,5,9,0,0,256,3812000,0,0,3806388,5868,0.006715,99.993285,0.000000,0.000000,99.846075,0.153925,0,617632,0,0,617632,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBc1,wBb2,bRa1,bRa3",
BBvRR,9,2,2,bishop,rook,9982440,2024680,0,0,0,0,5,9,0,0,296,9982144,0,0,9974864,7576,0.002965,99.997035,0.000000,0.000000,99.924107,0.075893,0,2024680,0,0,2024680,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBc1,wBb2,bRa1,bRa3",
BBvRR,10,2,2,bishop,rook,23527350,na,0,0,na,na,5,9,0,na,336,23527014,0,0,23517850,9500,0.001428,99.998572,0.000000,0.000000,99.959621,0.040379,na,na,na,na,na,na,na,na,na,na,na,na,"wBc1,wBb2,bRa1,bRa3",
BBvRR,11,2,2,bishop,rook,50972460,na,0,0,na,na,5,9,0,na,376,50972084,0,0,50960820,11640,0.000738,99.999262,0.000000,0.000000,99.977164,0.022836,na,na,na,na,na,na,na,na,na,na,na,na,"wBc1,wBb2,bRa1,bRa3",
BBvRR,12,2,2,bishop,rook,103073256,na,0,0,na,na,5,9,0,na,416,103072840,0,0,103059260,13996,0.000404,99.999596,0.000000,0.000000,99.986421,0.013579,na,na,na,na,na,na,na,na,na,na,na,na,"wBc1,wBb2,bRa1,bRa3",
BNvB,3,2,1,bishop+knight,bishop,504,172,0,0,0,0,3,9,3,na,264,240,0,112,320,72,52.380952,47.619048,0.000000,22.222222,63.492063,14.285714,32,140,0,36,136,0,18.604651,81.395349,0.000000,20.930233,79.069767,0.000000,"wBa1,wNb1,bBc1","wBa1,wNb1,bBc1"
BNvB,4,2,1,bishop+knight,bishop,3360,1448,0,0,0,0,7,3,7,na,2120,1240,0,960,2352,48,63.095238,36.904762,0.000000,28.571429,70.000000,1.428571,496,952,0,488,960,0,34.254144,65.745856,0.000000,33.701657,66.298343,0.000000,"wBb1,wNc1,bBd1","wBb1,wNc1,bBd1"
BNvB,5,2,1,bishop+knight,bishop,13800,7056,0,0,0,0,15,3,15,na,8024,5776,0,3984,9712,104,58.144928,41.855072,0.000000,28.869565,70.376812,0.753623,2612,4444,0,2500,4556,0,37.018141,62.981859,0.000000,35.430839,64.569161,0.000000,"wBb1,wNe5,bBd5","wBb1,wNe5,bBd5"
BNvB,6,2,1,bishop+knight,bishop,42840,24688,0,0,0,0,5,3,5,na,13076,29764,0,336,42336,168,30.522876,69.477124,0.000000,0.784314,98.823529,0.392157,904,23784,0,96,24592,0,3.661698,96.338302,0.000000,0.388853,99.611147,0.000000,"wBa1,wNc1,bBa3","wBa1,wNc1,bBd6"
BNvB,7,2,1,bishop+knight,bishop,110544,69436,0,0,0,0,7,3,7,na,27524,83020,0,328,109976,240,24.898683,75.101317,0.000000,0.296714,99.486177,0.217108,1036,68400,0,68,69368,0,1.492021,98.507979,0.000000,0.097932,99.902068,0.000000,"wBb1,wNc2,bBd1","wBb1,wNc2,bBg4"
BNvB,8,2,1,bishop+knight,bishop,249984,167424,0,0,0,0,5,3,5,na,52724,197260,0,272,249392,320,21.090950,78.909050,0.000000,0.108807,99.763185,0.128008,904,166520,0,0,167424,0,0.539946,99.460054,0.000000,0.000000,100.000000,0.000000,"wBd1,wNa1,bBb1","wBd1,wNa1,bBb1"
BNvB,9,2,1,bishop+knight,bishop,511920,360176,0,0,0,0,5,3,5,na,95112,416808,0,308,511204,408,18.579466,81.420534,0.000000,0.060166,99.860134,0.079700,1160,359016,0,0,360176,0,0.322065,99.677935,0.000000,0.000000,100.000000,0.000000,"wBd1,wNa1,bBb1","wBd1,wNa1,bBb1"
BNvB,10,2,1,bishop+knight,bishop,970200,709688,0,0,0,0,5,3,5,na,160756,809444,0,344,969352,504,16.569367,83.430633,0.000000,0.035457,99.912595,0.051948,1416,708272,0,0,709688,0,0.199524,99.800476,0.000000,0.000000,100.000000,0.000000,"wBd1,wNa1,bBb1","wBd1,wNa1,bBb1"
BNvB,11,2,1,bishop+knight,bishop,1727880,1304236,0,0,0,0,5,3,5,na,258048,1469832,0,380,1726892,608,14.934370,85.065630,0.000000,0.021992,99.942820,0.035188,1736,1302500,0,0,1304236,0,0.133105,99.866895,0.000000,0.000000,100.000000,0.000000,"wBd1,wNa1,bBb1","wBd1,wNa1,bBb1"
BNvB,12,2,1,bishop+knight,bishop,2924064,2264888,0,0,0,0,5,3,5,na,396972,2527092,0,416,2922928,720,13.576037,86.423963,0.000000,0.014227,99.961150,0.024623,2056,2262832,0,0,2264888,0,0.090777,99.909223,0.000000,0.000000,100.000000,0.000000,"wBd1,wNa1,bBb1","wBd1,wNa1,bBb1"
BNvK,3,2,1,bishop+knight,king,504,48,0,0,0,0,3,11,3,na,240,28,236,8,28,468,47.619048,5.555556,46.825397,1.587302,5.555556,92.857143,8,0,40,8,0,40,16.666667,0.000000,83.333333,16.666667,0.000000,83.333333,"wBa1,wNb1,bKc1","wBa1,wNc1,bKa3"
BNvK,4,2,1,bishop+knight,king,3360,892,0,0,0,0,3,9,3,na,1304,2056,0,8,3076,276,38.809524,61.190476,0.000000,0.238095,91.547619,8.214286,32,860,0,8,884,0,3.587444,96.412556,0.000000,0.896861,99.103139,0.000000,"wBb1,wNa1,bKd1","wBb1,wNa1,bKd1"
BNvK,5,2,1,bishop+knight,king,13800,5612,0,0,0,0,3,3,3,na,4480,9320,0,8,13732,60,32.463768,67.536232,0.000000,0.057971,99.507246,0.434783,72,5540,0,8,5604,0,1.282965,98.717035,0.000000,0.142552,99.857448,0.000000,"wBc1,wNb1,bKa1","wBc1,wNb1,bKe1"
BNvK,6,2,1,bishop+knight,king,42840,22040,0,0,0,0,3,3,3,na,11760,31080,0,8,42772,60,27.450980,72.549020,0.000000,0.018674,99.841270,0.140056,80,21960,0,8,22032,0,0.362976,99.637024,0.000000,0.036298,99.963702,0.000000,"wBc1,wNb1,bKa1","wBc1,wNd1,bKa1"
BNvK,7,2,1,bishop+knight,king,110544,65832,0,0,0,0,3,3,3,na,26152,84392,0,8,110476,60,23.657548,76.342452,0.000000,0.007237,99.938486,0.054277,88,65744,0,8,65824,0,0.133674,99.866326,0.000000,0.012152,99.987848,0.000000,"wBc1,wNb1,bKa1","wBc1,wNd1,bKa1"
BNvK,8,2,1,bishop+knight,king,249984,164268,0,0,0,0,3,3,3,na,51728,198256,0,8,249916,60,20.692524,79.307476,0.000000,0.003200,99.972798,0.024002,96,164172,0,8,164260,0,0.058441,99.941559,0.000000,0.004870,99.995130,0.000000,"wBc1,wNb1,bKa1","wBc1,wNd1,bKa1"
BNvK,9,2,1,bishop+knight,king,511920,360772,0,0,0,0,3,3,3,na,93816,418104,0,8,511852,60,18.326301,81.673699,0.000000,0.001563,99.986717,0.011721,104,360668,0,8,360764,0,0.028827,99.971173,0.000000,0.002217,99.997783,0.000000,"wBc1,wNb1,bKa1","wBc1,wNd1,bKa1"
BNvK,10,2,1,bishop+knight,king,970200,720152,0,0,0,0,3,3,3,na,159160,811040,0,8,970132,60,16.404865,83.595135,0.000000,0.000825,99.992991,0.006184,112,720040,0,8,720144,0,0.015552,99.984448,0.000000,0.001111,99.998889,0.000000,"wBc1,wNb1,bKa1","wBc1,wNd1,bKa1"
BNvK,11,2,1,bishop+knight,king,1727880,1334560,0,0,0,0,3,3,3,na,256080,1471800,0,8,1727812,60,14.820474,85.179526,0.000000,0.000463,99.996065,0.003472,120,1334440,0,8,1334552,0,0.008992,99.991008,0.000000,0.000599,99.999401,0.000000,"wBc1,wNb1,bKa1","wBc1,wNd1,bKa1"
BNvK,12,2,1,bishop+knight,king,2924064,2330172,0,0,0,0,3,3,3,na,394632,2529432,0,8,2923996,60,13.496011,86.503989,0.000000,0.000274,99.997674,0.002052,128,2330044,0,8,2330164,0,0.005493,99.994507,0.000000,0.000343,99.999657,0.000000,"wBc1,wNb1,bKa1","wBc1,wNd1,bKa1"
BNvN,3,2,1,bishop+knight,knight,504,192,0,0,0,0,11,0,9,na,428,76,0,280,224,0,84.920635,15.079365,0.000000,55.555556,44.444444,0.000000,132,60,0,132,60,0,68.750000,31.250000,0.000000,68.750000,31.250000,0.000000,"wBb1,wNb3,bNa3","wBb1,wNa2,bNb3"
BNvN,4,2,1,bishop+knight,knight,3360,1536,0,0,0,0,11,3,11,na,3352,8,0,2412,916,32,99.761905,0.238095,0.000000,71.785714,27.261905,0.952381,1536,0,0,1516,20,0,100.000000,0.000000,0.000000,98.697917,1.302083,0.000000,"wBa1,wNc3,bNc2","wBa1,wNd3,bNb1"
BNvN,5,2,1,bishop+knight,knight,13800,7528,0,0,0,0,15,3,15,na,13792,8,0,10652,3108,40,99.942029,0.057971,0.000000,77.188406,22.521739,0.289855,7528,0,0,7492,36,0,100.000000,0.000000,0.000000,99.521785,0.478215,0.000000,"wBa1,wNc3,bNc2","wBb1,wNa1,bNc1"
BNvN,6,2,1,bishop+knight,knight,42840,26400,0,0,0,0,27,3,27,na,42832,8,0,34612,8196,32,99.981326,0.018674,0.000000,80.793651,19.131653,0.074697,26400,0,0,26364,36,0,100.000000,0.000000,0.000000,99.863636,0.136364,0.000000,"wBb1,wNa1,bNc5","wBb1,wNa1,bNc5"
BNvN,7,2,1,bishop+knight,knight,110544,74328,0,0,0,0,27,3,27,na,46640,63904,0,3176,107336,32,42.191345,57.808655,0.000000,2.873064,97.097988,0.028948,16384,57944,0,2840,71488,0,22.042837,77.957163,0.000000,3.820902,96.179098,0.000000,"wBb1,wNb3,bNf2","wBb1,wNb3,bNf2"
BNvN,8,2,1,bishop+knight,knight,249984,179208,0,0,0,0,9,3,9,na,79184,170800,0,3244,246708,32,31.675627,68.324373,0.000000,1.297683,98.689516,0.012801,21576,157632,0,3032,176176,0,12.039641,87.960359,0.000000,1.691889,98.308111,0.000000,"wBc1,wNe1,bNh2","wBc1,wNe1,bNh2"
BNvN,9,2,1,bishop+knight,knight,511920,385176,0,0,0,0,9,3,9,na,135624,376296,0,4304,507584,32,26.493202,73.506798,0.000000,0.840756,99.152993,0.006251,33088,352088,0,4084,381092,0,8.590359,91.409641,0.000000,1.060295,98.939705,0.000000,"wBc1,wNe4,bNh7","wBc1,wNe4,bNh7"
BNvN,10,2,1,bishop+knight,knight,970200,757848,0,0,0,0,9,3,9,na,220488,749712,0,5596,964572,32,22.726036,77.273964,0.000000,0.576788,99.419913,0.003298,48968,708880,0,5368,752480,0,6.461454,93.538546,0.000000,0.708321,99.291679,0.000000,"wBc1,wNf5,bNc2","wBc1,wNf5,bNc2"
BNvN,11,2,1,bishop+knight,knight,1727880,1390280,0,0,0,0,9,3,9,na,343120,1384760,0,7144,1720704,32,19.857860,80.142140,0.000000,0.413455,99.584693,0.001852,70144,1320136,0,6908,1383372,0,5.045315,94.954685,0.000000,0.496878,99.503122,0.000000,"wBc1,wNf5,bNc2","wBc1,wNf5,bNc2"
BNvN,12,2,1,bishop+knight,knight,2924064,2409648,0,0,0,0,9,3,9,na,514768,2409296,0,8972,2915060,32,17.604539,82.395461,0.000000,0.306833,99.692072,0.001094,97712,2311936,0,8728,2400920,0,4.055032,95.944968,0.000000,0.362211,99.637789,0.000000,"wBc1,wNf5,bNc2","wBc1,wNf5,bNc2"
BNvQ,3,2,1,bishop+knight,queen,504,0,0,0,na,na,1,7,0,na,216,28,260,0,28,476,42.857143,5.555556,51.587302,0.000000,5.555556,94.444444,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"wBa1,wNb1,bQb2",
BNvQ,4,2,1,bishop+knight,queen,3360,200,0,0,0,0,1,11,0,na,1256,0,2104,0,0,3360,37.380952,0.000000,62.619048,0.000000,0.000000,100.000000,0,0,200,0,0,200,0.000000,0.000000,100.000000,0.000000,0.000000,100.000000,"wBa1,wNb1,bQb2",
BNvQ,5,2,1,bishop+knight,queen,13800,1944,0,0,0,0,1,13,0,na,4392,4816,4592,0,3772,10028,31.826087,34.898551,33.275362,0.000000,27.333333,72.666667,0,992,952,0,960,984,0.000000,51.028807,48.971193,0.000000,49.382716,50.617284,"wBa1,wNb1,bQb2",
BNvQ,6,2,1,bishop+knight,queen,42840,9448,0,0,0,0,1,9,0,na,11664,31144,32,0,26360,16480,27.226891,72.698413,0.074697,0.000000,61.531279,38.468721,0,9448,0,0,9408,40,0.000000,100.000000,0.000000,0.000000,99.576630,0.423370,"wBa1,wNb1,bQb2",
BNvQ,7,2,1,bishop+knight,queen,110544,32248,0,0,0,0,1,9,0,na,26048,84460,36,0,71860,38684,23.563468,76.403966,0.032566,0.000000,65.005790,34.994210,0,32248,0,0,32176,72,0.000000,100.000000,0.000000,0.000000,99.776730,0.223270,"wBa1,wNb1,bQb2",
BNvQ,8,2,1,bishop+knight,queen,249984,88352,0,0,0,0,1,11,0,na,51616,198328,40,0,169952,80032,20.647721,79.336278,0.016001,0.000000,67.985151,32.014849,0,88352,0,0,88240,112,0.000000,100.000000,0.000000,0.000000,99.873234,0.126766,"wBa1,wNb1,bQb2",
BNvQ,9,2,1,bishop+knight,queen,511920,208128,0,0,0,0,1,13,0,na,93696,418180,44,0,361172,150748,18.302860,81.688545,0.008595,0.000000,70.552430,29.447570,0,208128,0,0,207968,160,0.000000,100.000000,0.000000,0.000000,99.923124,0.076876,"wBa1,wNb1,bQb2",
BNvQ,10,2,1,bishop+knight,queen,970200,438896,0,0,0,0,1,15,0,na,159032,811120,48,0,706064,264136,16.391672,83.603381,0.004947,0.000000,72.775098,27.224902,0,438896,0,0,438680,216,0.000000,100.000000,0.000000,0.000000,99.950786,0.049214,"wBa1,wNb1,bQb2",
BNvQ,11,2,1,bishop+knight,queen,1727880,850256,0,0,0,0,1,15,0,na,255944,1471884,52,0,1290900,436980,14.812603,85.184388,0.003009,0.000000,74.710049,25.289951,0,850256,0,0,849976,280,0.000000,100.000000,0.000000,0.000000,99.967069,0.032931,"wBa1,wNb1,bQb2",
BNvQ,12,2,1,bishop+knight,queen,2924064,1540120,0,0,0,0,1,17,0,na,394488,2529520,56,0,2234120,689944,13.491086,86.506998,0.001915,0.000000,76.404620,23.595380,0,1540120,0,0,1539768,352,0.000000,100.000000,0.000000,0.000000,99.977145,0.022855,"wBa1,wNb1,bQb2",
BNvR,3,2,1,bishop+knight,rook,504,36,0,0,0,0,3,13,0,na,224,160,120,4,168,332,44.444444,31.746032,23.809524,0.793651,33.333333,65.873016,0,28,8,0,20,16,0.000000,77.777778,22.222222,0.000000,55.555556,44.444444,"wBa1,wNc1,bRa3",
BNvR,4,2,1,bishop+knight,rook,3360,520,0,0,0,0,3,11,0,na,1264,2064,32,4,2120,1236,37.619048,61.428571,0.952381,0.119048,63.095238,36.785714,0,520,0,0,516,4,0.000000,100.000000,0.000000,0.000000,99.230769,0.769231,"wBb1,wNb3,bRd1",
BNvR,5,2,1,bishop+knight,rook,13800,3336,0,0,0,0,1,13,0,na,4392,9392,16,0,10140,3660,31.826087,68.057971,0.115942,0.000000,73.478261,26.521739,0,3336,0,0,3324,12,0.000000,100.000000,0.000000,0.000000,99.640288,0.359712,"wBa1,wNb1,bRb2",
BNvR,6,2,1,bishop+knight,rook,42840,13736,0,0,0,0,1,17,0,na,11664,31160,16,0,32644,10196,27.226891,72.735761,0.037348,0.000000,76.199813,23.800187,0,13736,0,0,13716,20,0.000000,100.000000,0.000000,0.000000,99.854397,0.145603,"wBa1,wNb1,bRb2",
BNvR,7,2,1,bishop+knight,rook,110544,42940,0,0,0,0,1,9,0,na,26048,84496,0,0,110020,524,23.563468,76.436532,0.000000,0.000000,99.525981,0.474019,0,42940,0,0,42940,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBa1,wNb1,bRb2",
BNvR,8,2,1,bishop+knight,rook,249984,111456,0,0,0,0,1,3,0,na,51616,198368,0,0,249704,280,20.647721,79.352279,0.000000,0.000000,99.887993,0.112007,0,111456,0,0,111456,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBa1,wNb1,bRb2",
BNvR,9,2,1,bishop+knight,rook,511920,253120,0,0,0,0,1,3,0,na,93696,418224,0,0,511600,320,18.302860,81.697140,0.000000,0.000000,99.937490,0.062510,0,253120,0,0,253120,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBa1,wNb1,bRb2",
BNvR,10,2,1,bishop+knight,rook,970200,519856,0,0,0,0,1,3,0,na,159032,811168,0,0,969840,360,16.391672,83.608328,0.000000,0.000000,99.962894,0.037106,0,519856,0,0,519856,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBa1,wNb1,bRb2",
BNvR,11,2,1,bishop+knight,rook,1727880,987156,0,0,0,0,1,3,0,na,255944,1471936,0,0,1727480,400,14.812603,85.187397,0.000000,0.000000,99.976850,0.023150,0,987156,0,0,987156,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBa1,wNb1,bRb2",
BNvR,12,2,1,bishop+knight,rook,2924064,1760280,0,0,0,0,1,3,0,na,394488,2529576,0,0,2923624,440,13.491086,86.508914,0.000000,0.000000,99.984952,0.015048,0,1760280,0,0,1760280,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBa1,wNb1,bRb2",
BvB,3,1,1,bishop,bishop,72,52,0,0,0,0,1,1,0,0,20,48,4,4,48,20,27.777778,66.666667,5.555556,5.555556,66.666667,27.777778,0,48,4,4,48,0,0.000000,92.307692,7.692308,7.692308,92.307692,0.000000,"wBa1,bBb2",
BvB,4,1,1,bishop,bishop,240,184,0,0,0,0,1,1,0,0,56,184,0,0,184,56,23.333333,76.666667,0.000000,0.000000,76.666667,23.333333,0,184,0,0,184,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBa1,bBb2",
BvB,5,1,1,bishop,bishop,600,480,0,0,0,0,1,1,0,0,120,480,0,0,480,120,20.000000,80.000000,0.000000,0.000000,80.000000,20.000000,0,480,0,0,480,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBa1,bBb2",
BvB,6,1,1,bishop,bishop,1260,1040,0,0,0,0,1,1,0,0,220,1040,0,0,1040,220,17.460317,82.539683,0.000000,0.000000,82.539683,17.460317,0,1040,0,0,1040,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBa1,bBb2",
BvB,7,1,1,bishop,bishop,2352,1988,0,0,0,0,1,1,0,0,364,1988,0,0,1988,364,15.476190,84.523810,0.000000,0.000000,84.523810,15.476190,0,1988,0,0,1988,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBa1,bBb2",
BvB,8,1,1,bishop,bishop,4032,3472,0,0,0,0,1,1,0,0,560,3472,0,0,3472,560,13.888889,86.111111,0.000000,0.000000,86.111111,13.888889,0,3472,0,0,3472,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBa1,bBb2",
BvB,9,1,1,bishop,bishop,6480,5664,0,0,0,0,1,1,0,0,816,5664,0,0,5664,816,12.592593,87.407407,0.000000,0.000000,87.407407,12.592593,0,5664,0,0,5664,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBa1,bBb2",
BvB,10,1,1,bishop,bishop,9900,na,0,0,na,na,1,1,0,na,1140,8760,0,0,8760,1140,11.515152,88.484848,0.000000,0.000000,88.484848,11.515152,na,na,na,na,na,na,na,na,na,na,na,na,"wBa1,bBb2",
BvB,11,1,1,bishop,bishop,14520,na,0,0,na,na,1,1,0,na,1540,12980,0,0,12980,1540,10.606061,89.393939,0.000000,0.000000,89.393939,10.606061,na,na,na,na,na,na,na,na,na,na,na,na,"wBa1,bBb2",
BvB,12,1,1,bishop,bishop,20592,na,0,0,na,na,1,1,0,na,2024,18568,0,0,18568,2024,9.829060,90.170940,0.000000,0.000000,90.170940,9.829060,na,na,na,na,na,na,na,na,na,na,na,na,"wBa1,bBb2",
BvBB,3,1,2,bishop,bishop,252,126,0,0,0,0,3,3,0,3,4,202,46,0,102,150,1.587302,80.158730,18.253968,0.000000,40.476190,59.523810,0,102,24,0,102,24,0.000000,80.952381,19.047619,0.000000,80.952381,19.047619,"wBb1,bBa2,bBc2",
BvBB,4,1,2,bishop,bishop,1680,972,0,0,0,0,0,9,0,9,0,1488,192,0,896,784,0.000000,88.571429,11.428571,0.000000,53.333333,46.666667,0,896,76,0,896,76,0.000000,92.181070,7.818930,0.000000,92.181070,7.818930,,
BvBB,5,1,2,bishop,bishop,6900,4384,0,0,0,0,0,13,0,13,0,6354,546,0,4046,2854,0.000000,92.086957,7.913043,0.000000,58.637681,41.362319,0,4094,290,0,4046,338,0.000000,93.385036,6.614964,0.000000,92.290146,7.709854,,
BvBB,6,1,2,bishop,bishop,21420,14536,0,0,0,0,0,7,0,7,0,21236,184,0,14352,7068,0.000000,99.140990,0.859010,0.000000,67.002801,32.997199,0,14536,0,0,14352,184,0.000000,100.000000,0.000000,0.000000,98.734177,1.265823,,
BvBB,7,1,2,bishop,bishop,55272,39398,0,0,0,0,0,7,0,7,0,55004,268,0,39074,16198,0.000000,99.515125,0.484875,0.000000,70.694022,29.305978,0,39398,0,0,39074,324,0.000000,100.000000,0.000000,0.000000,99.177623,0.822377,,
BvBB,8,1,2,bishop,bishop,124992,92552,0,0,0,0,0,7,0,7,0,124620,372,0,92000,32992,0.000000,99.702381,0.297619,0.000000,73.604711,26.395289,0,92552,0,0,92000,552,0.000000,100.000000,0.000000,0.000000,99.403579,0.596421,,
BvBB,9,1,2,bishop,bishop,255960,195376,0,0,0,0,0,7,0,7,0,255472,488,0,194544,61416,0.000000,99.809345,0.190655,0.000000,76.005626,23.994374,0,195376,0,0,194544,832,0.000000,100.000000,0.000000,0.000000,99.574154,0.425846,,
BvBB,10,1,2,bishop,bishop,485100,na,0,0,na,na,0,7,0,na,0,484476,624,0,378348,106752,0.000000,99.871367,0.128633,0.000000,77.993816,22.006184,na,na,na,na,na,na,na,na,na,na,na,na,,
BvBB,11,1,2,bishop,bishop,863940,na,0,0,na,na,0,7,0,na,0,863168,772,0,688410,175530,0.000000,99.910642,0.089358,0.000000,79.682617,20.317383,na,na,na,na,na,na,na,na,na,na,na,na,,
BvBB,12,1,2,bishop,bishop,1462032,na,0,0,na,na,0,7,0,na,0,1461092,940,0,1186084,275948,0.000000,99.935706,0.064294,0.000000,81.125721,18.874279,na,na,na,na,na,na,na,na,na,na,na,na,,
BvK,3,1,1,bishop,king,72,28,0,0,0,0,1,3,0,3,20,0,52,0,0,72,27.777778,0.000000,72.222222,0.000000,0.000000,100.000000,0,0,28,0,0,28,0.000000,0.000000,100.000000,0.000000,0.000000,100.000000,"wBa1,bKb2",
BvK,4,1,1,bishop,king,240,136,0,0,0,0,1,1,0,0,56,184,0,0,156,84,23.333333,76.666667,0.000000,0.000000,65.000000,35.000000,0,136,0,0,136,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBa1,bKb2",
BvK,5,1,1,bishop,king,600,400,0,0,0,0,1,1,0,0,120,480,0,0,456,144,20.000000,80.000000,0.000000,0.000000,76.000000,24.000000,0,400,0,0,400,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBa1,bKb2",
BvK,6,1,1,bishop,king,1260,920,0,0,0,0,1,1,0,0,220,1040,0,0,1040,220,17.460317,82.539683,0.000000,0.000000,82.539683,17.460317,0,920,0,0,920,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBa1,bKb2",
